﻿KM,KM+M,lat,lon,H3_Res_8,H3_Res_9,H3_Res_10,H3_Res_11,location_name,marea,mcenter,memo
278,278+700.0,23.224272,120.3205,884bb196b3fffff,894bb196b27ffff,8a4bb196b35ffff,8b4bb196b35bfff,141,行動南區營運處,台南營運中心,
278,278+800.0,23.223551,120.3199,884bb196b3fffff,894bb196b23ffff,8a4bb196b22ffff,8b4bb196b276fff,141,行動南區營運處,台南營運中心,
278,278+900.0,23.222831,120.3193,884bb196b3fffff,894bb196b23ffff,8a4bb196b20ffff,8b4bb196b20cfff,141,行動南區營運處,台南營運中心,
279,279+000.0,23.222109,120.3187,884bb196b3fffff,894bb196b23ffff,8a4bb196b21ffff,8b4bb196b21cfff,142,行動南區營運處,台南營運中心,
279,279+100.0,23.221388,120.3182,884bb196b3fffff,894bb196b23ffff,8a4bb196b217fff,8b4bb196b213fff,142,行動南區營運處,台南營運中心,
279,279+200.0,23.220667,120.3176,884bb196b3fffff,894bb196b2bffff,8a4bb196b2a7fff,8b4bb196b2a3fff,142,行動南區營運處,台南營運中心,
279,279+300.0,23.219945,120.317,884bb196b3fffff,894bb196b2bffff,8a4bb196b287fff,8b4bb196b2b1fff,142,行動南區營運處,台南營運中心,
279,279+400.0,23.219224,120.3164,884bb196b3fffff,894bb196b2bffff,8a4bb196b297fff,8b4bb196b294fff,142,行動南區營運處,台南營運中心,
279,279+500.0,23.218503,120.3158,884bb196b7fffff,894bb196b77ffff,8a4bb196b74ffff,8b4bb196b74bfff,142,行動南區營運處,台南營運中心,
279,279+600.0,23.217782,120.3152,884bb196b7fffff,894bb196b67ffff,8a4bb196b75ffff,8b4bb196b75bfff,142,行動南區營運處,台南營運中心,
279,279+700.0,23.217061,120.3146,884bb196b7fffff,894bb196b63ffff,8a4bb196b62ffff,8b4bb196b629fff,142,行動南區營運處,台南營運中心,
279,279+800.0,23.216339,120.314,884bb196b7fffff,894bb196b63ffff,8a4bb196b60ffff,8b4bb196b60cfff,142,行動南區營運處,台南營運中心,
279,279+900.0,23.215618,120.3134,884bb196b7fffff,894bb196b63ffff,8a4bb196b607fff,8b4bb196b61cfff,142,行動南區營運處,台南營運中心,
280,280+000.0,23.214897,120.3129,884bb196b7fffff,894bb196b63ffff,8a4bb196b617fff,8b4bb196b613fff,142,行動南區營運處,台南營運中心,
280,280+100.0,23.214175,120.3123,884bb196b7fffff,894bb196b6bffff,8a4bb196b6a7fff,8b4bb196b6a1fff,142,行動南區營運處,台南營運中心,
280,280+200.0,23.213454,120.3117,884bb196b7fffff,894bb196b6bffff,8a4bb196b687fff,8b4bb196b6b1fff,142,行動南區營運處,台南營運中心,
280,280+300.0,23.212734,120.3111,884bb196b7fffff,894bb196b6bffff,8a4bb196b6b7fff,8b4bb196b694fff,142,行動南區營運處,台南營運中心,
280,280+400.0,23.212012,120.3105,884bb194cbfffff,894bb194cb7ffff,8a4bb194cb4ffff,8b4bb194cb4bfff,142,行動南區營運處,台南營運中心,
280,280+500.0,23.211291,120.3099,884bb194cbfffff,894bb194cb7ffff,8a4bb194cb5ffff,8b4bb194cb5bfff,142,行動南區營運處,台南營運中心,
280,280+600.0,23.210569,120.3093,884bb194cbfffff,894bb194ca3ffff,8a4bb194ca2ffff,8b4bb194ca29fff,142,行動南區營運處,台南營運中心,
280,280+700.0,23.209848,120.3087,884bb194cbfffff,894bb194ca3ffff,8a4bb194ca0ffff,8b4bb194ca0cfff,142,行動南區營運處,台南營運中心,
280,280+800.0,23.209127,120.3082,884bb194cbfffff,894bb194ca3ffff,8a4bb194ca07fff,8b4bb194ca03fff,142,行動南區營運處,台南營運中心,
280,280+900.0,23.208405,120.3076,884bb194cbfffff,894bb194ca3ffff,8a4bb194ca17fff,8b4bb194ca13fff,142,行動南區營運處,台南營運中心,
281,281+000.0,23.207685,120.307,884bb194cbfffff,894bb194cabffff,8a4bb194caa7fff,8b4bb194caa1fff,143,行動南區營運處,台南營運中心,
281,281+100.0,23.206963,120.3064,884bb194cbfffff,894bb194cabffff,8a4bb194ca87fff,8b4bb194ca84fff,143,行動南區營運處,台南營運中心,
281,281+200.0,23.206242,120.3058,884bb194cbfffff,894bb194cabffff,8a4bb194cab7fff,8b4bb194cab3fff,143,行動南區營運處,台南營運中心,
281,281+300.0,23.205521,120.3052,884bb194c1fffff,894bb194c17ffff,8a4bb194c14ffff,8b4bb194c14bfff,143,行動南區營運處,台南營運中心,
281,281+400.0,23.204799,120.3046,884bb194c1fffff,894bb194c17ffff,8a4bb194c15ffff,8b4bb194c159fff,143,行動南區營運處,台南營運中心,
281,281+500.0,23.204078,120.304,884bb194c1fffff,894bb194c03ffff,8a4bb194c02ffff,8b4bb194c029fff,143,行動南區營運處,台南營運中心,
281,281+600.0,23.203357,120.3035,884bb194c1fffff,894bb194c03ffff,8a4bb194c02ffff,8b4bb194c02afff,143,行動南區營運處,台南營運中心,
281,281+700.0,23.202636,120.3029,884bb194c1fffff,894bb194c03ffff,8a4bb194c007fff,8b4bb194c003fff,143,行動南區營運處,台南營運中心,
281,281+800.0,23.201915,120.3023,884bb194c1fffff,894bb194c03ffff,8a4bb194c017fff,8b4bb194c011fff,143,行動南區營運處,台南營運中心,
281,281+900.0,23.201193,120.3017,884bb194c1fffff,894bb194c0bffff,8a4bb194c0a7fff,8b4bb194c0a1fff,143,行動南區營運處,台南營運中心,
282,282+000.0,23.200472,120.3011,884bb194c1fffff,894bb194c0bffff,8a4bb194c0a7fff,8b4bb194c0a2fff,143,行動南區營運處,台南營運中心,
282,282+100.0,23.19975,120.3005,884bb194c1fffff,894bb194c0bffff,8a4bb194c0b7fff,8b4bb194c0b3fff,143,行動南區營運處,台南營運中心,
282,282+200.0,23.199029,120.2999,884bb194c5fffff,894bb194c57ffff,8a4bb194c54ffff,8b4bb194c54bfff,143,行動南區營運處,台南營運中心,
282,282+300.0,23.198308,120.2993,884bb194c5fffff,894bb194c57ffff,8a4bb194c55ffff,8b4bb194c559fff,143,行動南區營運處,台南營運中心,
282,282+400.0,23.197587,120.2988,884bb194c5fffff,894bb194c57ffff,8a4bb194c55ffff,8b4bb194c55afff,143,行動南區營運處,台南營運中心,
282,282+500.0,23.196866,120.2982,884bb194c5fffff,894bb194c43ffff,8a4bb194c42ffff,8b4bb194c42afff,143,行動南區營運處,台南營運中心,
282,282+600.0,23.196144,120.2976,884bb194c5fffff,894bb194c43ffff,8a4bb194c407fff,8b4bb194c403fff,143,行動南區營運處,台南營運中心,
282,282+700.0,23.195423,120.297,884bb194c5fffff,894bb194c43ffff,8a4bb194c417fff,8b4bb194c411fff,143,行動南區營運處,台南營運中心,
282,282+800.0,23.194702,120.2964,884bb194c5fffff,894bb194c4bffff,8a4bb194c4a7fff,8b4bb194c412fff,143,行動南區營運處,台南營運中心,
282,282+900.0,23.19398,120.2958,884bb194c5fffff,894bb194c4bffff,8a4bb194c4a7fff,8b4bb194c4a2fff,143,行動南區營運處,台南營運中心,
283,283+000.0,23.193259,120.2952,884bb194c5fffff,894bb194c4bffff,8a4bb194c4b7fff,8b4bb194c4b0fff,144,行動南區營運處,台南營運中心,
283,283+100.0,23.192538,120.2946,884bb194e9fffff,894bb194e97ffff,8a4bb194e94ffff,8b4bb194e949fff,144,行動南區營運處,台南營運中心,
283,283+200.0,23.191817,120.2941,884bb194e9fffff,894bb194e97ffff,8a4bb194e95ffff,8b4bb194e959fff,144,行動南區營運處,台南營運中心,
283,283+300.0,23.191095,120.2935,884bb194e9fffff,894bb194e97ffff,8a4bb194e95ffff,8b4bb194e95afff,144,行動南區營運處,台南營運中心,
283,283+400.0,23.190374,120.2929,884bb194e9fffff,894bb194e83ffff,8a4bb194e82ffff,8b4bb194e828fff,144,行動南區營運處,台南營運中心,
283,283+454.6,23.189981,120.2926,884bb194e9fffff,894bb194e83ffff,8a4bb194e807fff,8b4bb194e82afff,144,行動南區營運處,台南營運中心,
283,283+500.0,23.189652,120.2923,884bb194e9fffff,894bb194e83ffff,8a4bb194e807fff,8b4bb194e800fff,144,行動南區營運處,台南營運中心,
283,283+600.0,23.188931,120.2917,884bb194e9fffff,894bb194e83ffff,8a4bb194e817fff,8b4bb194e811fff,144,行動南區營運處,台南營運中心,
283,283+700.0,23.188208,120.2911,884bb194e9fffff,894bb194e8bffff,8a4bb194e817fff,8b4bb194e812fff,144,行動南區營運處,台南營運中心,
283,283+800.0,23.187481,120.2905,884bb194e9fffff,894bb194e8bffff,8a4bb194e8a7fff,8b4bb194e8a2fff,144,行動南區營運處,台南營運中心,
283,283+900.0,23.186749,120.29,884bb194e9fffff,894bb194e8bffff,8a4bb194e8b7fff,8b4bb194e8b0fff,144,行動南區營運處,台南營運中心,
284,284+000.0,23.186009,120.2894,884bb194edfffff,894bb194ed7ffff,8a4bb194ed4ffff,8b4bb194ed49fff,144,行動南區營運處,台南營運中心,
284,284+004.6,23.185975,120.2894,884bb194edfffff,894bb194ed7ffff,8a4bb194ed4ffff,8b4bb194ed49fff,144,行動南區營運處,台南營運中心,
284,284+100.0,23.18526,120.2889,884bb194edfffff,894bb194ed7ffff,8a4bb194ed4ffff,8b4bb194ed4afff,144,行動南區營運處,台南營運中心,
284,284+200.0,23.184505,120.2883,884bb194edfffff,894bb194ed7ffff,8a4bb194ed5ffff,8b4bb194ed5afff,144,行動南區營運處,台南營運中心,
284,284+300.0,23.18374,120.2878,884bb194edfffff,894bb194ec3ffff,8a4bb194ec2ffff,8b4bb194ec2bfff,144,行動南區營運處,台南營運中心,
284,284+400.0,23.182969,120.2873,884bb194edfffff,894bb194ec3ffff,8a4bb194ec07fff,8b4bb194ec01fff,144,行動南區營運處,台南營運中心,
284,284+500.0,23.18219,120.2868,884bb194edfffff,894bb194ec3ffff,8a4bb194ec1ffff,8b4bb194ec1cfff,144,行動南區營運處,台南營運中心,
284,284+600.0,23.181404,120.2863,884bb194edfffff,894bb194ecbffff,8a4bb194ecaffff,8b4bb194ecacfff,144,行動南區營運處,台南營運中心,
284,284+700.0,23.180611,120.2859,884bb194edfffff,894bb194ecbffff,8a4bb194ec87fff,8b4bb194ec85fff,144,行動南區營運處,台南營運中心,
284,284+800.0,23.17981,120.2854,884bb194edfffff,894bb194ecbffff,8a4bb194ec87fff,8b4bb194ec82fff,144,行動南區營運處,台南營運中心,
284,284+900.0,23.179004,120.285,884bb19433fffff,894bb194ecbffff,8a4bb194ec97fff,8b4bb194ec90fff,144,行動南區營運處,台南營運中心,
285,285+000.0,23.178191,120.2845,884bb19433fffff,894bb194327ffff,8a4bb1943267fff,8b4bb1943261fff,145,行動南區營運處,台南營運中心,
285,285+100.0,23.177372,120.2841,884bb19433fffff,894bb194327ffff,8a4bb1943247fff,8b4bb1943271fff,145,行動南區營運處,台南營運中心,
285,285+200.0,23.176546,120.2837,884bb19433fffff,894bb194327ffff,8a4bb1943257fff,8b4bb1943254fff,145,行動南區營運處,台南營運中心,
285,285+300.0,23.175716,120.2834,884bb19433fffff,894bb19432fffff,8a4bb19432e7fff,8b4bb19432e5fff,145,行動南區營運處,台南營運中心,
285,285+400.0,23.174879,120.283,884bb19433fffff,894bb19432fffff,8a4bb19432e7fff,8b4bb19432e2fff,145,行動南區營運處,台南營運中心,
285,285+500.0,23.174037,120.2826,884bb19433fffff,894bb19432fffff,8a4bb19432f7fff,8b4bb19432f3fff,145,行動南區營運處,台南營運中心,
285,285+600.0,23.173191,120.2823,884bb19433fffff,894bb19432fffff,8a4bb19432d7fff,8b4bb19432d6fff,145,行動南區營運處,台南營運中心,
285,285+700.0,23.172339,120.282,884bb195d9fffff,894bb195d93ffff,8a4bb195d927fff,8b4bb195d920fff,145,行動南區營運處,台南營運中心,
285,285+800.0,23.171482,120.2817,884bb195d9fffff,894bb195d93ffff,8a4bb195d937fff,8b4bb195d931fff,145,行動南區營運處,台南營運中心,
285,285+900.0,23.170621,120.2814,884bb195d9fffff,894bb195d93ffff,8a4bb195d917fff,8b4bb195d914fff,145,行動南區營運處,台南營運中心,
286,286+000.0,23.169756,120.2811,884bb195d9fffff,894bb195d9bffff,8a4bb195d9a7fff,8b4bb195d9a0fff,145,行動南區營運處,台南營運中心,
286,286+100.0,23.168887,120.2808,884bb195d9fffff,894bb195d9bffff,8a4bb195d9b7fff,8b4bb195d9b1fff,145,行動南區營運處,台南營運中心,
286,286+200.0,23.168013,120.2806,884bb195d9fffff,894bb195d9bffff,8a4bb195d997fff,8b4bb195d994fff,145,行動南區營運處,台南營運中心,
286,286+300.0,23.167137,120.2803,884bb195ddfffff,894bb195dd7ffff,8a4bb195dd67fff,8b4bb195d992fff,145,行動南區營運處,台南營運中心,
286,286+400.0,23.166257,120.2801,884bb195ddfffff,894bb195dd7ffff,8a4bb195dd67fff,8b4bb195dd63fff,145,行動南區營運處,台南營運中心,
286,286+500.0,23.165373,120.2799,884bb195ddfffff,894bb195dd7ffff,8a4bb195dd47fff,8b4bb195dd46fff,145,行動南區營運處,台南營運中心,
286,286+538.7,23.165031,120.2798,884bb195ddfffff,894bb195dd7ffff,8a4bb195dd57fff,8b4bb195dd55fff,145,行動南區營運處,台南營運中心,
286,286+600.0,23.164488,120.2797,884bb195ddfffff,894bb195dd7ffff,8a4bb195dd57fff,8b4bb195dd53fff,145,行動南區營運處,台南營運中心,
286,286+700.0,23.163599,120.2796,884bb195ddfffff,894bb195dc3ffff,8a4bb195dc2ffff,8b4bb195dc2efff,145,行動南區營運處,台南營運中心,
286,286+800.0,23.162709,120.2794,884bb195ddfffff,894bb195dc3ffff,8a4bb195dc07fff,8b4bb195dc00fff,145,行動南區營運處,台南營運中心,
286,286+900.0,23.161817,120.2792,884bb195ddfffff,894bb195dc3ffff,8a4bb195dc1ffff,8b4bb195dc1efff,145,行動南區營運處,台南營運中心,
287,287+000.0,23.160924,120.2791,884bb195ddfffff,894bb195dcbffff,8a4bb195dcaffff,8b4bb195dca8fff,146,行動南區營運處,台南營運中心,
287,287+088.7,23.160132,120.279,884bb195ddfffff,894bb195dcbffff,8a4bb195dc8ffff,8b4bb195dc8cfff,146,行動南區營運處,台南營運中心,
287,287+100.0,23.160031,120.2789,884bb195ddfffff,894bb195dcbffff,8a4bb195dc8ffff,8b4bb195dc81fff,146,行動南區營運處,台南營運中心,
287,287+200.0,23.159139,120.2788,884bb195ddfffff,894bb195dcbffff,8a4bb195dc9ffff,8b4bb195dc9dfff,146,行動南區營運處,台南營運中心,
287,287+300.0,23.158246,120.2786,884bb195d5fffff,894bb195d53ffff,8a4bb195d537fff,8b4bb195d534fff,146,行動南區營運處,台南營運中心,
287,287+400.0,23.157354,120.2785,884bb195d5fffff,894bb195c27ffff,8a4bb195c24ffff,8b4bb195c24dfff,146,行動南區營運處,台南營運中心,
287,287+500.0,23.156462,120.2783,884bb195d5fffff,894bb195c27ffff,8a4bb195c24ffff,8b4bb195c24afff,146,行動南區營運處,台南營運中心,
287,287+600.0,23.155569,120.2782,884bb195d5fffff,894bb195d5bffff,8a4bb195d5b7fff,8b4bb195d5b5fff,146,行動南區營運處,台南營運中心,
287,287+700.0,23.154676,120.2781,884bb195d5fffff,894bb195d5bffff,8a4bb195d5b7fff,8b4bb195d5b2fff,146,行動南區營運處,台南營運中心,
287,287+800.0,23.153783,120.2779,884bb195d5fffff,894bb195d5bffff,8a4bb195d597fff,8b4bb195d596fff,146,行動南區營運處,台南營運中心,
287,287+900.0,23.152891,120.2778,884bb19589fffff,894bb195897ffff,8a4bb1958967fff,8b4bb1958960fff,146,行動南區營運處,台南營運中心,
288,288+000.0,23.151998,120.2776,884bb19589fffff,894bb195897ffff,8a4bb1958977fff,8b4bb1958946fff,146,行動南區營運處,台南營運中心,
288,288+060.9,23.151454,120.2775,884bb19589fffff,894bb195897ffff,8a4bb1958957fff,8b4bb1958955fff,146,行動南區營運處,台南營運中心,
288,288+100.0,23.151106,120.2775,884bb19589fffff,894bb195897ffff,8a4bb1958957fff,8b4bb1958950fff,146,行動南區營運處,台南營運中心,
288,288+200.0,23.150214,120.2773,884bb19589fffff,894bb195883ffff,8a4bb1958827fff,8b4bb1958821fff,146,行動南區營運處,台南營運中心,
288,288+300.0,23.14932,120.2772,884bb19589fffff,894bb195883ffff,8a4bb1958807fff,8b4bb1958800fff,146,行動南區營運處,台南營運中心,
288,288+400.0,23.148426,120.277,884bb19589fffff,894bb195883ffff,8a4bb1958817fff,8b4bb1958811fff,146,行動南區營運處,台南營運中心,
288,288+500.0,23.147532,120.2769,884bb19589fffff,894bb19588bffff,8a4bb19588affff,8b4bb19588adfff,146,行動南區營運處,台南營運中心,
288,288+600.0,23.146634,120.2768,884bb19589fffff,894bb19588bffff,8a4bb19588affff,8b4bb19588aafff,146,行動南區營運處,台南營運中心,
288,288+610.9,23.146537,120.2768,884bb19589fffff,894bb19588bffff,8a4bb195888ffff,8b4bb1958881fff,146,行動南區營運處,台南營運中心,
288,288+700.0,23.145736,120.2767,884bb19589fffff,894bb19588bffff,8a4bb195889ffff,8b4bb195889dfff,146,行動南區營運處,台南營運中心,
288,288+800.0,23.144837,120.2766,884bb19589fffff,894bb19588bffff,8a4bb195889ffff,8b4bb195889afff,146,行動南區營運處,台南營運中心,
288,288+900.0,23.143936,120.2765,884bb19581fffff,894bb1958c7ffff,8a4bb1958137fff,8b4bb1958c4dfff,146,行動南區營運處,台南營運中心,
289,289+000.0,23.143034,120.2765,884bb19581fffff,894bb1958c7ffff,8a4bb1958c4ffff,8b4bb1958c4bfff,147,行動南區營運處,台南營運中心,
289,289+100.0,23.142131,120.2764,884bb19581fffff,894bb19581bffff,8a4bb19581a7fff,8b4bb19581a2fff,147,行動南區營運處,台南營運中心,
289,289+200.0,23.141229,120.2764,884bb19581fffff,894bb19581bffff,8a4bb19581b7fff,8b4bb19581b3fff,147,行動南區營運處,台南營運中心,
289,289+300.0,23.140326,120.2764,884bb19581fffff,894bb19581bffff,8a4bb1958197fff,8b4bb1958190fff,147,行動南區營運處,台南營運中心,
289,289+400.0,23.139423,120.2764,884bb19585fffff,894bb195857ffff,8a4bb195856ffff,8b4bb195856efff,147,行動南區營運處,台南營運中心,
289,289+500.0,23.13852,120.2765,884bb19585fffff,894bb195857ffff,8a4bb1958547fff,8b4bb1958541fff,147,行動南區營運處,台南營運中心,
289,289+600.0,23.137618,120.2765,884bb19585fffff,894bb195857ffff,8a4bb195855ffff,8b4bb1958558fff,147,行動南區營運處,台南營運中心,
289,289+700.0,23.136717,120.2766,884bb19585fffff,894bb195847ffff,8a4bb1958477fff,8b4bb1958474fff,147,行動南區營運處,台南營運中心,
289,289+800.0,23.135817,120.2766,884bb19585fffff,894bb195843ffff,8a4bb195840ffff,8b4bb1958409fff,147,行動南區營運處,台南營運中心,
289,289+900.0,23.134917,120.2767,884bb19585fffff,894bb19584fffff,8a4bb19584e7fff,8b4bb19584e5fff,147,行動南區營運處,台南營運中心,
290,290+000.0,23.134019,120.2768,884bb19585fffff,894bb19584fffff,8a4bb19584e7fff,8b4bb19584c4fff,147,行動南區營運處,台南營運中心,
290,290+100.0,23.133123,120.2769,884bb19585fffff,894bb19584fffff,8a4bb19584c7fff,8b4bb19584c2fff,147,行動南區營運處,台南營運中心,
290,290+200.0,23.132228,120.2771,884bb195abfffff,894bb19584fffff,8a4bb19584dffff,8b4bb19584defff,147,行動南區營運處,台南營運中心,
290,290+300.0,23.131336,120.2772,884bb195abfffff,894bb195ab3ffff,8a4bb195ab2ffff,8b4bb195ab2bfff,147,行動南區營運處,台南營運中心,
290,290+400.0,23.130446,120.2774,884bb195abfffff,894bb195ab3ffff,8a4bb195ab0ffff,8b4bb195ab08fff,147,行動南區營運處,台南營運中心,
290,290+469.4,23.12983,120.2775,884bb195abfffff,894bb195aa3ffff,8a4bb195aa27fff,8b4bb195aa24fff,147,行動南區營運處,台南營運中心,
290,290+500.0,23.129559,120.2776,884bb195abfffff,894bb195aa3ffff,8a4bb195aa27fff,8b4bb195aa20fff,147,行動南區營運處,台南營運中心,
290,290+600.0,23.128674,120.2778,884bb195abfffff,894bb195aa3ffff,8a4bb195aa07fff,8b4bb195aa06fff,147,行動南區營運處,台南營運中心,
290,290+700.0,23.127792,120.278,884bb195abfffff,894bb195aa3ffff,8a4bb195aa17fff,8b4bb195aa11fff,147,行動南區營運處,台南營運中心,
290,290+800.0,23.126912,120.2782,884bb195abfffff,894bb195aabffff,8a4bb195aaaffff,8b4bb195aaa9fff,147,行動南區營運處,台南營運中心,
290,290+900.0,23.126033,120.2784,884bb195abfffff,894bb195aabffff,8a4bb195aa8ffff,8b4bb195aa8dfff,147,行動南區營運處,台南營運中心,
291,291+000.0,23.125155,120.2786,884bb195abfffff,894bb195aabffff,8a4bb195a327fff,8b4bb195aa8bfff,148,行動南區營運處,台南營運中心,
291,291+019.4,23.124984,120.2787,884bb195abfffff,894bb195a33ffff,8a4bb195a327fff,8b4bb195a324fff,148,行動南區營運處,台南營運中心,
291,291+100.0,23.124276,120.2789,884bb195a3fffff,894bb195a33ffff,8a4bb195a327fff,8b4bb195a323fff,148,行動南區營運處,台南營運中心,
291,291+200.0,23.123397,120.2791,884bb195a3fffff,894bb195a33ffff,8a4bb195a307fff,8b4bb195a302fff,148,行動南區營運處,台南營運中心,
291,291+300.0,23.122519,120.2793,884bb195a3fffff,894bb195a33ffff,8a4bb195a31ffff,8b4bb195a31efff,148,行動南區營運處,台南營運中心,
291,291+400.0,23.12164,120.2795,884bb195a3fffff,894bb195a3bffff,8a4bb195a237fff,8b4bb195a236fff,148,行動南區營運處,台南營運中心,
291,291+500.0,23.120762,120.2798,884bb195a3fffff,894bb195a3bffff,8a4bb195a38ffff,8b4bb195a389fff,148,行動南區營運處,台南營運中心,
291,291+600.0,23.119883,120.28,884bb195a3fffff,894bb195a2bffff,8a4bb195a2a7fff,8b4bb195a2a0fff,148,行動南區營運處,台南營運中心,
